Id,Type
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1072.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1073.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1074.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1075.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1076.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1077.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1078.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1079.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1080.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1081.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1082.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1083.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1084.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1085.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1086.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1087.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1088.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1089.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1090.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1091.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1092.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1093.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1094.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1095.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1096.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1097.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1098.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1099.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1100.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1101.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1102.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1103.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1104.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1105.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1106.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1107.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1108.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1109.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1110.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1111.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1112.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1113.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1114.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1115.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1116.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1117.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1118.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1119.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1120.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1121.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1122.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1123.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1124.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1125.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1126.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1127.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1128.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1129.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1130.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1131.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1132.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1133.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1134.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1135.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1136.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1137.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1138.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1139.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1140.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1141.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1142.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1143.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1144.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1145.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1146.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1147.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1148.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1149.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1150.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1151.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1152.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1153.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1154.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1155.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1156.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1157.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1158.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1159.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1160.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1161.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1162.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1163.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1164.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1165.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1166.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1167.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1168.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1169.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1170.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1171.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1172.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1173.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1174.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1175.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1176.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1177.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1178.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1179.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1180.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1181.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1182.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1183.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1184.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1185.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1186.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1187.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1188.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1189.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1190.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1191.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1192.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1193.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1194.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1195.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1196.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1197.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1198.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1199.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1200.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1201.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1202.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1203.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1204.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1205.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1206.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1207.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1208.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1209.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1210.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1211.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1212.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1213.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1214.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1215.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1216.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1217.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1218.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1219.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1220.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1221.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1222.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1223.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1224.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1225.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1226.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1227.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1228.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1229.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1230.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1231.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1232.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1233.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1234.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1235.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1236.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1237.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1238.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1239.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1240.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1241.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1242.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1243.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1244.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1245.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1246.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1247.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1248.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1249.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1250.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1251.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1252.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1253.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1254.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1255.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1256.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1257.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1258.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1259.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1260.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1261.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1262.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1263.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1264.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1265.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1266.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1267.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1268.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1269.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1270.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1271.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1272.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1273.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1274.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1275.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1276.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1277.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1278.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1279.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1280.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1281.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1282.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1283.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1284.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1285.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1286.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1287.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1288.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1289.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1290.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1291.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1292.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1293.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1294.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1295.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1296.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1297.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1298.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1299.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1300.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1301.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1302.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1303.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1304.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1305.jpg,Meningioma
D:\Degree\BrainTumor_Impl\datasets\dataset1_cropped\Training/Meningioma/1306.jpg,Meningioma
